d0 0
d1 1
d2 0
d3 0
d4 0
d5 0
d6 0
d7 0
d8 0
d9 1
d10 0
d11 1
d12 1
d13 1
d14 1
d15 0
d16 1
d17 0
d18 2
d19 1
d20 1
d21 1
d22 0
d23 0
d24 0
d25 0
d26 0
d27 2
d28 2
d29 2
d30 2
d31 1
d32 2
d33 1
d34 2
d35 2
d36 2
d37 1
d38 1
d39 0
d40 1
d41 0
d42 0
d43 0
d44 2
d45 2
d46 0
d47 2
d48 1
d49 0
d50 1
d51 0
d52 0
d53 0
d54 0
d55 0
d56 0
d57 0
d58 0
d59 0
d60 1
d61 1
d62 1
d63 1
d64 2
d65 0
d66 2
d67 0
d68 0
d69 0
d70 1
d71 1
d72 0
d73 0
d74 1
d75 0
d76 0
d77 0
d78 2
d79 1
d80 1
d81 1
d82 2
d83 1
d84 2
d85 1
d86 1
d87 0
d88 1
d89 2
d90 0
d91 0
d92 1
d93 0
d94 0
d95 2
d96 0
d97 2
d98 2
d99 1
d100 0
d101 0
d102 0
d103 0
d104 1
d105 2
d106 2
d107 0
d108 2
d109 0
d110 2
d111 2
d112 0
d113 1
d114 2
d115 2
d116 2
d117 2
d118 0
d119 2
d120 1
d121 0
d122 0
d123 1
d124 2
d125 1
d126 1
d127 0
d128 0
d129 1
d130 2
d131 1
d132 2
d133 1
d134 2
d135 0
d136 2
d137 1
d138 2
d139 0
d140 1
d141 1
d142 0
d143 1
d144 0
d145 1
d146 1
d147 1
d148 0
d149 1
d150 1
d151 2
d152 0
d153 2
d154 0
d155 0
d156 0
d157 1
d158 2
d159 0
d160 1
d161 1
d162 2
d163 0
d164 1
d165 1
d166 1
d167 1
d168 1
d169 2
d170 0
d171 0
d172 0
d173 1
d174 0
d175 0
d176 1
d177 1
d178 1
d179 1
d180 1
d181 1
d182 0
d183 1
d184 1
d185 2
d186 1
d187 1
d188 1
d189 2
d190 0
d191 1
d192 1
d193 1
d194 1
d195 2
d196 1
d197 1
d198 1
d199 1
d200 1
d201 0
d202 1
d203 1
d204 1
d205 2
d206 2
d207 0
d208 1
d209 2
d210 2
d211 1
d212 0
d213 1
d214 0
d215 2
d216 1
d217 1
d218 1
d219 0
d220 1
d221 1
d222 0
d223 0
d224 1
d225 1
d226 1
d227 1
d228 2
d229 2
d230 1
d231 1
d232 1
d233 1
d234 0
d235 1
d236 1
d237 0
d238 1
d239 1
d240 1
d241 1
d242 1
d243 1
d244 2
d245 2
d246 0
d247 1
d248 1
d249 1
d250 1
d251 1
d252 2
d253 1
d254 1
d255 1
d256 1
d257 1
d258 0
d259 0
d260 1
d261 1
d262 1
d263 2
d264 1
d265 2
d266 1
d267 0
d268 2
d269 1
d270 1
d271 1
d272 0
d273 1
d274 1
d275 0
d276 1
d277 0
d278 0
d279 1
d280 1
d281 1
d282 1
d283 2
d284 1
d285 1
d286 2
d287 1
d288 0
d289 0
d290 1
d291 1
d292 2
d293 1
d294 1
d295 0
d296 0
d297 1
d298 1
d299 0
d300 1
d301 0
d302 1
d303 0
d304 0
d305 0
d306 0
d307 2
d308 2
d309 2
d310 2
d311 1
d312 1
d313 1
d314 0
d315 2
d316 2
d317 0
d318 1
d319 0
d320 2
d321 2
d322 2
d323 2
d324 2
d325 1
d326 1
d327 0
d328 1
d329 1
d330 1
d331 0
d332 2
d333 1
d334 1
d335 1
d336 1
d337 1
d338 1
d339 1
d340 2
d341 2
d342 1
d343 1
d344 1
d345 0
d346 1
d347 1
d348 1
d349 0
d350 2
d351 1
d352 2
d353 1
d354 1
d355 1
d356 0
d357 1
d358 1
d359 1
d360 2
d361 0
d362 1
d363 0
d364 2
d365 1
d366 0
d367 1
d368 1
d369 0
d370 1
d371 0
d372 1
d373 1
d374 2
d375 1
d376 0
d377 2
d378 1
d379 2
d380 2
d381 1
d382 0
d383 1
d384 1
d385 1
d386 1
d387 2
d388 1
d389 1
d390 0
d391 1
d392 2
d393 2
d394 1
d395 2
d396 2
d397 1
d398 1
d399 1
d400 1
d401 1
d402 1
d403 2
d404 0
d405 0
d406 1
d407 0
d408 1
d409 1
d410 0
d411 1
d412 0
d413 1
d414 1
d415 1
d416 1
d417 1
d418 1
d419 1
d420 1
d421 1
d422 1
d423 0
d424 0
d425 1
d426 1
d427 1
d428 1
d429 1
d430 1
d431 1
d432 2
d433 1
d434 2
d435 1
d436 0
d437 2
d438 0
d439 0
d440 2
d441 1
d442 0
d443 1
d444 0
d445 1
d446 1
d447 2
d448 1
d449 0
d450 0
d451 1
d452 1
d453 1
d454 1
d455 2
d456 0
d457 1
d458 0
d459 1
d460 1
d461 2
d462 1
d463 0
d464 1
d465 1
d466 1
d467 1
d468 1
d469 1
d470 1
d471 2
d472 1
d473 0
d474 0
d475 0
d476 0
d477 2
d478 2
d479 2
d480 0
d481 1
d482 0
d483 0
d484 2
d485 1
d486 1
d487 0
d488 2
d489 1
d490 1
d491 1
d492 1
d493 2
d494 1
d495 0
d496 1
d497 1
d498 1
d499 1
d500 0
d501 1
d502 1
d503 0
d504 1
d505 2
d506 1
d507 1
d508 1
d509 1
d510 0
d511 0
d512 1
d513 1
d514 0
d515 0
d516 1
d517 0
d518 1
d519 0
d520 1
d521 1
d522 1
d523 0
d524 2
d525 1
d526 0
d527 0
d528 1
d529 1
d530 2
d531 1
d532 1
d533 0
d534 1
d535 1
d536 2
d537 1
d538 1
d539 1
d540 1
d541 0
d542 1
d543 0
d544 2
d545 1
d546 2
d547 1
d548 1
d549 1
d550 1
d551 0
d552 1
d553 1
d554 1
d555 1
d556 0
d557 1
d558 1
d559 1
d560 1
d561 1
d562 0
d563 0
d564 2
d565 2
d566 0
d567 1
d568 0
d569 2
d570 0
d571 0
d572 2
d573 2
d574 0
d575 0
d576 0
d577 1
d578 1
d579 1
d580 1
d581 1
d582 1
d583 1
d584 1
d585 1
d586 1
d587 1
d588 0
d589 0
d590 1
d591 1
d592 0
d593 2
d594 1
d595 0
d596 1
d597 1
d598 1
d599 1
d600 1
d601 0
d602 0
d603 1
d604 0
d605 2
d606 1
d607 1
d608 0
d609 0
d610 2
d611 1
d612 0
d613 0
d614 0
d615 0
d616 0
d617 0
d618 1
d619 0
d620 1
d621 1
d622 1
d623 0
d624 0
d625 0
d626 0
d627 1
d628 1
d629 2
d630 1
d631 1
d632 1
d633 1
d634 1
d635 0
d636 1
d637 0
d638 2
d639 0
d640 0
d641 0
d642 1
d643 2
d644 2
d645 1
d646 1
d647 1
d648 1
d649 0
d650 0
d651 0
d652 0
d653 2
d654 1
d655 0
d656 1
d657 1
d658 1
d659 2
d660 1
d661 1
d662 1
d663 1
d664 2
d665 1
d666 1
d667 0
d668 1
d669 2
d670 0
d671 1
d672 2
d673 0
d674 1
d675 0
d676 2
d677 2
d678 0
d679 2
d680 0
d681 2
d682 2
d683 0
d684 0
d685 1
d686 1
d687 0
d688 0
d689 1
d690 2
d691 0
d692 1
d693 1
d694 0
d695 2
d696 2
d697 2
d698 2
d699 0
d700 0
d701 2
d702 0
d703 0
d704 2
d705 1
d706 1
d707 1
d708 2
d709 0
d710 2
d711 1
d712 1
d713 0
d714 2
d715 1
d716 1
d717 1
d718 0
d719 2
d720 1
d721 1
d722 1
d723 1
d724 2
d725 2
d726 0
