d0 1
d1 0
d2 1
d3 0
d4 2
d5 1
d6 1
d7 1
d8 1
d9 1
d10 1
d11 1
d12 0
d13 1
d14 1
d15 1
d16 1
d17 2
d18 0
d19 1
d20 0
d21 2
d22 1
d23 0
d24 0
d25 0
d26 0
d27 0
d28 1
d29 1
d30 2
d31 0
d32 1
d33 0
d34 1
d35 0
d36 1
d37 2
d38 2
d39 1
d40 1
d41 1
d42 0
d43 2
d44 0
d45 2
d46 1
d47 1
d48 1
d49 1
d50 1
d51 1
d52 2
d53 1
d54 1
d55 1
d56 1
d57 1
d58 0
d59 2
d60 2
d61 2
d62 2
d63 2
d64 0
d65 1
d66 1
d67 1
d68 0
d69 1
d70 1
d71 1
d72 1
d73 1
d74 1
d75 2
d76 1
d77 0
d78 0
d79 0
d80 1
d81 1
d82 0
d83 0
d84 2
d85 0
d86 1
d87 1
d88 2
d89 1
d90 1
d91 0
d92 0
d93 2
d94 2
d95 2
d96 1
d97 0
d98 2
d99 1
d100 2
d101 2
d102 2
d103 2
d104 0
d105 2
d106 2
d107 2
d108 0
d109 1
d110 2
d111 1
d112 2
d113 0
d114 0
d115 1
d116 0
d117 2
d118 2
d119 1
d120 0
d121 1
d122 0
d123 0
d124 0
d125 0
d126 2
d127 0
d128 0
d129 1
d130 0
d131 2
d132 2
d133 1
d134 1
d135 1
d136 0
d137 0
d138 2
d139 2
d140 2
d141 2
d142 1
d143 1
d144 2
d145 0
d146 1
d147 1
d148 2
d149 1
d150 1
d151 0
d152 1
d153 1
d154 1
d155 0
d156 0
d157 2
d158 1
d159 1
d160 1
d161 1
d162 0
d163 1
d164 1
d165 1
d166 2
d167 0
d168 0
d169 1
d170 1
d171 0
d172 2
d173 0
d174 0
d175 2
d176 1
d177 0
d178 1
d179 1
d180 1
d181 1
d182 0
d183 1
d184 1
d185 1
d186 1
d187 0
d188 2
d189 1
d190 0
d191 2
d192 2
d193 1
d194 0
d195 1
d196 2
d197 1
d198 1
d199 0
d200 1
d201 2
d202 0
d203 1
d204 1
d205 1
d206 1
d207 1
d208 1
d209 0
d210 2
d211 1
d212 1
d213 1
d214 2
d215 1
d216 0
d217 2
d218 2
d219 1
d220 1
d221 2
d222 2
d223 0
d224 2
d225 1
d226 0
d227 1
d228 1
d229 1
d230 1
d231 1
d232 1
d233 1
d234 0
d235 1
d236 1
d237 2
d238 2
d239 1
d240 1
d241 1
d242 1
d243 1
d244 2
d245 1
d246 1
d247 0
d248 1
d249 1
d250 2
d251 1
d252 1
d253 1
d254 1
d255 1
d256 0
d257 1
d258 1
d259 1
d260 2
d261 1
d262 1
d263 1
d264 1
d265 1
d266 2
d267 1
d268 2
d269 0
d270 1
d271 1
d272 0
d273 1
d274 2
d275 1
d276 1
d277 1
d278 1
d279 0
d280 0
d281 0
d282 0
d283 2
d284 2
d285 0
d286 1
d287 2
d288 1
d289 0
d290 1
d291 1
d292 2
d293 1
d294 1
d295 1
d296 1
d297 1
d298 2
d299 2
d300 0
d301 0
d302 1
d303 0
d304 2
d305 0
d306 0
d307 1
d308 1
d309 1
d310 1
d311 0
d312 1
d313 0
d314 1
d315 0
d316 2
d317 1
d318 2
d319 2
d320 1
d321 1
d322 1
d323 0
d324 0
d325 1
d326 1
d327 2
d328 1
d329 2
d330 0
d331 0
d332 1
d333 1
d334 0
d335 1
d336 0
d337 1
d338 1
d339 0
d340 0
d341 1
d342 1
d343 1
d344 1
d345 1
d346 0
d347 0
d348 2
d349 1
d350 0
d351 2
d352 0
d353 0
d354 1
d355 1
d356 1
d357 1
d358 1
d359 1
d360 1
d361 0
d362 2
d363 1
d364 2
d365 1
d366 1
d367 1
d368 2
d369 2
d370 0
d371 1
d372 2
d373 0
d374 1
d375 1
d376 0
d377 1
d378 0
d379 1
d380 1
d381 1
d382 0
d383 2
d384 1
d385 1
d386 1
d387 0
d388 1
d389 2
d390 2
d391 2
d392 2
d393 1
d394 0
d395 1
d396 2
d397 2
d398 1
d399 0
d400 1
d401 1
d402 1
d403 2
d404 1
d405 1
d406 0
d407 2
d408 1
d409 1
d410 2
d411 0
d412 1
d413 2
d414 2
d415 1
d416 0
d417 2
d418 2
d419 2
d420 1
d421 1
d422 0
d423 1
d424 0
d425 0
d426 1
d427 0
d428 1
d429 1
d430 1
d431 0
d432 1
d433 0
d434 1
d435 1
d436 0
d437 2
d438 1
d439 1
d440 2
d441 1
d442 0
d443 0
d444 1
d445 0
d446 1
d447 0
d448 2
d449 1
d450 2
d451 1
d452 1
d453 2
d454 0
d455 2
d456 1
d457 1
d458 0
d459 1
d460 0
d461 0
d462 1
d463 0
d464 1
d465 0
d466 1
d467 1
d468 2
d469 1
d470 1
d471 2
d472 2
d473 0
d474 0
d475 2
d476 1
d477 1
d478 1
d479 1
d480 1
d481 1
d482 2
d483 1
d484 0
d485 1
d486 1
d487 1
d488 2
d489 2
d490 2
d491 2
d492 1
d493 2
d494 1
d495 1
d496 0
d497 0
d498 0
d499 2
d500 0
d501 1
d502 0
d503 1
d504 0
d505 1
d506 0
d507 2
d508 2
d509 1
d510 2
d511 1
d512 0
d513 0
d514 1
d515 1
d516 0
d517 0
d518 0
d519 2
d520 1
d521 1
d522 2
d523 1
d524 1
d525 2
d526 1
d527 2
d528 0
d529 0
d530 0
d531 0
d532 1
d533 1
d534 1
d535 2
d536 1
d537 0
d538 1
d539 1
d540 0
d541 0
d542 1
d543 0
d544 0
d545 1
d546 1
d547 1
d548 2
d549 1
d550 1
d551 0
d552 0
d553 1
d554 2
d555 1
d556 0
d557 1
d558 1
d559 1
d560 2
d561 1
d562 2
d563 0
d564 0
d565 2
d566 2
d567 0
d568 2
d569 2
d570 2
d571 2
d572 2
d573 0
d574 1
d575 1
d576 2
d577 1
d578 2
d579 0
d580 1
d581 1
d582 1
d583 0
d584 0
d585 0
d586 0
d587 2
d588 1
d589 2
d590 1
d591 0
d592 0
d593 1
d594 0
d595 0
d596 0
d597 0
d598 0
d599 0
d600 1
d601 1
d602 1
d603 1
d604 1
d605 1
d606 1
d607 1
d608 1
d609 1
d610 1
d611 0
d612 1
d613 1
d614 2
d615 2
d616 0
d617 0
d618 0
d619 1
d620 1
d621 2
d622 1
d623 1
d624 2
d625 2
d626 1
d627 2
d628 2
d629 1
d630 1
d631 2
d632 0
d633 2
d634 0
d635 0
d636 0
d637 1
d638 0
d639 1
d640 0
d641 1
d642 0
d643 0
d644 1
d645 1
d646 2
d647 1
d648 0
d649 0
d650 1
d651 1
d652 0
d653 2
d654 1
d655 1
d656 1
d657 1
d658 1
d659 1
d660 1
d661 2
d662 0
d663 1
d664 0
d665 2
d666 2
d667 1
d668 1
d669 1
d670 1
d671 2
d672 1
d673 1
d674 0
d675 2
d676 1
d677 0
d678 1
d679 1
d680 1
d681 2
d682 1
d683 2
d684 1
d685 0
d686 1
d687 1
d688 1
d689 1
d690 2
d691 0
d692 2
d693 0
d694 1
d695 1
d696 1
d697 2
d698 0
d699 2
d700 1
d701 1
d702 2
d703 2
d704 0
d705 0
d706 1
d707 2
d708 1
d709 2
d710 1
d711 1
d712 2
d713 1
d714 2
d715 1
d716 2
d717 1
d718 1
d719 2
d720 2
d721 0
d722 0
d723 0
d724 1
d725 1
d726 2
d727 2
d728 2
d729 0
d730 1
d731 1
d732 1
d733 1
d734 1
d735 1
d736 1
d737 2
d738 2
d739 2
d740 0
d741 2
d742 1
d743 1
d744 0
d745 2
d746 0
d747 2
d748 2
d749 1
d750 1
d751 0
d752 0
d753 2
d754 1
d755 0
d756 2
d757 2
d758 0
d759 2
d760 1
d761 2
d762 2
d763 1
d764 1
d765 1
d766 0
d767 1
d768 1
d769 0
d770 0
d771 1
d772 1
d773 1
d774 1
d775 2
d776 0
d777 1
d778 2
d779 1
d780 2
d781 0
d782 0
d783 1
d784 1
d785 1
d786 1
d787 1
d788 2
d789 1
d790 2
d791 2
d792 2
d793 2
d794 2
d795 1
d796 2
d797 1
d798 0
d799 1
d800 1
d801 1
d802 1
d803 0
d804 1
d805 2
d806 0
d807 0
d808 0
d809 1
d810 1
d811 2
d812 1
d813 0
d814 1
d815 1
d816 2
d817 0
d818 1
d819 0
d820 2
d821 1
d822 0
d823 1
d824 0
d825 0
d826 2
d827 1
d828 1
d829 1
d830 1
d831 1
d832 1
d833 1
d834 2
d835 1
d836 1
d837 1
d838 1
d839 2
d840 0
d841 0
d842 1
d843 1
d844 0
d845 1
d846 1
d847 0
d848 1
d849 1
d850 0
d851 0
d852 1
d853 0
d854 2
d855 1
d856 0
d857 1
d858 2
d859 1
d860 1
d861 1
d862 0
d863 2
d864 0
d865 1
d866 2
d867 1
d868 1
d869 1
d870 1
d871 1
d872 1
d873 1
d874 1
d875 0
d876 0
d877 1
d878 1
d879 0
d880 1
d881 0
d882 1
d883 1
d884 1
d885 1
d886 0
d887 1
d888 2
d889 0
d890 1
d891 2
d892 1
d893 2
d894 1
d895 1
d896 1
d897 1
d898 2
d899 2
d900 0
d901 1
d902 0
d903 1
d904 1
d905 1
d906 1
d907 1
d908 1
d909 0
d910 0
d911 0
d912 0
d913 2
d914 2
d915 0
d916 1
d917 2
d918 2
d919 0
d920 1
d921 0
d922 2
d923 1
d924 2
d925 0
d926 1
d927 2
d928 2
d929 0
d930 2
d931 2
d932 1
d933 0
d934 2
d935 1
d936 1
d937 1
d938 1
d939 1
d940 1
d941 1
d942 1
d943 2
d944 0
d945 1
d946 1
d947 1
d948 0
d949 2
d950 0
d951 2
d952 2
d953 1
d954 2
d955 1
d956 2
d957 2
d958 2
d959 2
d960 0
d961 1
d962 0
d963 0
d964 1
d965 2
d966 1
d967 1
d968 1
d969 1
d970 1
d971 2
d972 1
d973 1
d974 1
d975 0
d976 0
d977 1
d978 1
d979 1
d980 2
d981 2
d982 1
d983 1
d984 0
d985 2
d986 1
d987 0
d988 0
d989 1
d990 1
d991 0
d992 2
d993 2
d994 1
d995 2
d996 1
d997 0
d998 1
d999 2
d1000 1
d1001 1
d1002 1
d1003 2
d1004 1
d1005 2
d1006 1
d1007 1
d1008 1
d1009 1
d1010 1
d1011 2
d1012 1
d1013 0
d1014 1
